id,ImageID,PredictionString_pred
63,chittagong_bohoddarhat2_8909,"0.0 0.6632658839225769 0.3911316925659776 0.6709405183792114 0.02803964726626873 0.06929337978363037,0.0 0.6571541428565979 0.4155675172805786 0.6703624464571476 0.03270721435546875 0.07534151524305344"
64,sylhet4_16697,"7.0 0.8871039748191833 0.5579300234094262 0.2962232977151871 0.024212775751948357 0.12534549832344055,3.0 0.8827602863311768 0.17593560367822647 0.29500115662813187 0.21145544946193695 0.24383775889873505,0.0 0.8663212060928345 0.6310929711908102 0.3030884861946106 0.0586087591946125 0.10437279939651489,7.0 0.8563834428787231 0.10108483396470547 0.25451794266700745 0.04394783452153206 0.22063207626342773,0.0 0.8494985699653625 0.509099842980504 0.3046621084213257 0.04716574773192406 0.10155153274536133,7.0 0.8215072154998779 0.06574260257184505 0.24726834893226624 0.043859440833330154 0.22686052322387695,9.0 0.6493085622787476 0.5795420166105032 0.31113024428486824 0.03574638441205025 0.10407265275716782,0.0 0.6283526420593262 0.6922399392351508 0.3128366693854332 0.0310134906321764 0.06829865276813507,6.0 0.5389284491539001 0.7383966399356723 0.35430880822241306 0.01812184788286686 0.04427863284945488,9.0 0.5049847364425659 0.4402056075632572 0.29974742978811264 0.06140785664319992 0.12585903704166412"
65,chittagong_bohoddarhat1_12744,"11.0 0.8580017685890198 0.4131547585129738 0.4659416675567627 0.17779366672039032 0.42676103115081787,11.0 0.556476354598999 0.0051164329051971436 0.0 0.38240694999694824 0.8472559452056885"
66,dhaka3_4560,"3.0 0.8447476029396057 0.6691956147551537 0.4299660623073578 0.1529436856508255 0.18335705995559692,9.0 0.6333770751953125 0.01580849662423134 0.49886973947286606 0.04554246366024017 0.09142382442951202,6.0 0.530493974685669 0.4108528308570385 0.5012866519391537 0.01770935207605362 0.05049557238817215"
67,sylhet2_7788,"0.0 0.9213178157806396 0.45336322486400604 0.11172628402709961 0.141841322183609 0.30941110849380493,0.0 0.9195088148117065 0.5948682725429535 0.02432301640510559 0.4051317572593689 0.8270019292831421,0.0 0.8492517471313477 0.20602518506348133 0.14361818134784698 0.059986259788274765 0.12887293100357056,7.0 0.715054988861084 0.3050479544326663 0.1583157405257225 0.023270735517144203 0.06822441518306732,6.0 0.6179652810096741 0.30540989991277456 0.1926639936864376 0.022606151178479195 0.05836419016122818,3.0 0.5512983202934265 0.0 0.0 0.4705876410007477 0.995458722114563"
68,dhaka_night3_11918,3.0 0.6977115273475647 0.5016080662608147 0.6854771822690964 0.075813427567482 0.11116841435432434
69,mymensingh1_77488,"7.0 0.923916757106781 0.7861088998615742 0.10540935397148132 0.08828284591436386 0.27329275012016296,3.0 0.9176349639892578 0.6283762007951736 0.15194761753082275 0.09182021021842957 0.11602067947387695,0.0 0.8954516649246216 0.38733934983611107 0.12113960832357407 0.10476494580507278 0.19921718537807465,9.0 0.8703294992446899 0.5345338694751263 0.1439891681075096 0.03988800197839737 0.10904498398303986,6.0 0.8460132479667664 0.7777256816625595 0.1917179748415947 0.10330906510353088 0.2322990447282791,9.0 0.8207738995552063 0.07180799543857574 0.27211353182792664 0.2842027246952057 0.4571968913078308,7.0 0.8019688725471497 0.29639236256480217 0.14969290047883987 0.03313932567834854 0.14872418344020844,6.0 0.7747361660003662 0.5795682612806559 0.1827601045370102 0.033172737807035446 0.08495551347732544,7.0 0.678899347782135 0.8922669999301434 0.07491129636764526 0.0690532699227333 0.33777913451194763,7.0 0.5925153493881226 0.5793444029986858 0.14625560864806175 0.03136882930994034 0.1056465283036232,7.0 0.539897084236145 0.7403857102617621 0.12860652059316635 0.023341180756688118 0.11205752193927765"
70,dhaka2_16200,"11.0 0.9750978946685791 0.3214322291314602 0.516962893307209 0.07678795605897903 0.1715775579214096,11.0 0.9277472496032715 0.1952531598508358 0.5294958725571632 0.08861551433801651 0.16822628676891327,0.0 0.908237099647522 0.020779792219400406 0.5960680544376373 0.09737896174192429 0.16425102949142456,3.0 0.7894892692565918 0.8702390864491463 0.48471224308013916 0.12841950356960297 0.12230682373046875,3.0 0.6982197165489197 0.7912423498928547 0.4933607392013073 0.10597159713506699 0.1103769913315773,9.0 0.6948772072792053 0.15716205537319183 0.5900935307145119 0.03562450408935547 0.08623413741588593,3.0 0.6726135611534119 0.7336245514452457 0.514545526355505 0.06798820942640305 0.08049435168504715"
71,dhaka4_2040,"7.0 0.8702281713485718 0.19489034824073315 0.39264581352472305 0.057203326374292374 0.24946217238903046,6.0 0.7981704473495483 0.7817134261131287 0.38217002898454666 0.0639801025390625 0.1518256515264511,7.0 0.6376022100448608 0.7858035042881966 0.3420191928744316 0.04531358182430267 0.14664597809314728,9.0 0.5819199085235596 0.6944093536585569 0.36030392348766327 0.04936746135354042 0.09582027792930603,0.0 0.5509252548217773 0.4474703185260296 0.4094816353172064 0.02145395427942276 0.0418294258415699,7.0 0.53764808177948 0.9321728348731995 0.3112901598215103 0.06782150268554688 0.2855997383594513,9.0 0.5228322148323059 0.665338296443224 0.3734651431441307 0.0355885848402977 0.07344241440296173"
72,maowa_expressway2_3363,0 0 0 0 0 0
73,mymensingh1_19372,"9.0 0.9213642477989197 0.002471253275871277 0.0 0.43193715810775757 0.991722822189331,9.0 0.7755563259124756 0.5859720855951309 0.2796722501516342 0.40656372904777527 0.4068213403224945,7.0 0.5250475406646729 0.6279374789446592 0.19322419911623 0.04231122508645058 0.15827225148677826"
74,maowa_expressway1_472,0 0 0 0 0 0
75,sherpur1_9570,"0.0 0.8869686722755432 0.6397451907396317 0.2842746078968048 0.22291108965873718 0.4440838694572449,0.0 0.8558058142662048 0.34292260371148586 0.4555443897843361 0.04055481031537056 0.11483018100261688,0.0 0.73301762342453 0.3845687583088875 0.4467481039464474 0.03375504910945892 0.08000821620225906,0.0 0.726711094379425 0.44186509773135185 0.4579026233404875 0.024485208094120026 0.056716833263635635"
76,sherpur3_7743,11.0 0.5250815153121948 0.48608820140361786 0.42626557499170303 0.06487980484962463 0.1814921349287033
77,sylhet2_4130,"7.0 0.9230644106864929 0.3746325448155403 0.0717485100030899 0.12439404428005219 0.4022601544857025,6.0 0.8297726511955261 0.37832459062337875 0.21665649116039276 0.12609447538852692 0.391305536031723,7.0 0.7391856908798218 0.6838674172759056 0.16419100761413574 0.04202575981616974 0.23825061321258545"
78,mymensingh5_4838,"3.0 0.9217002987861633 0.4752907156944275 0.0 0.5247093439102173 0.6545472741127014,9.0 0.8884852528572083 0.30056968331336975 0.0018816590309143066 0.1255626082420349 0.29689517617225647,7.0 0.5372689962387085 0.2185023445636034 0.006429798901081085 0.04568233713507652 0.21976754069328308,7.0 0.5037392973899841 0.43957444839179516 0.015275612473487854 0.04234218969941139 0.1641019582748413"
79,mymensingh5_5015,"9.0 0.9293262362480164 0.08349208533763885 0.006847798824310303 0.352068156003952 0.8885257244110107,7.0 0.8196223974227905 0.7112016603350639 0.008012443780899048 0.17563726007938385 0.7801052331924438,7.0 0.7983386516571045 0.37789415568113327 0.04951605200767517 0.09982217848300934 0.39284929633140564,0.0 0.573529839515686 0.03224547952413559 0.07670637965202332 0.08560226857662201 0.5208424925804138,7.0 0.5652869939804077 0.9116543382406235 0.038222163915634155 0.08763924241065979 0.6281665563583374"
80,mymensingh1_95190,"0.0 0.9264969229698181 0.19569414108991623 0.15735440701246262 0.07161347568035126 0.1990767866373062,3.0 0.9229519963264465 0.429319117218256 0.19906577840447426 0.06427555531263351 0.07970132678747177,0.0 0.8803380131721497 0.2761452905833721 0.17308014631271362 0.06051931530237198 0.15765249729156494,7.0 0.7564370036125183 0.5255063725635409 0.1844422146677971 0.029785284772515297 0.126820370554924,9.0 0.7541008591651917 0.36203177832067013 0.18828239664435387 0.036546964198350906 0.09211773425340652,0.0 0.6129494309425354 0.33174102287739515 0.1911059357225895 0.024637604132294655 0.09025826305150986,7.0 0.5666384696960449 0.14060707297176123 0.20600610971450806 0.025393487885594368 0.09878039360046387,9.0 0.5034324526786804 0.11874917522072792 0.20904196798801422 0.04899951070547104 0.10124555230140686"
81,chittagong_night1_2580,"0.0 0.8791187405586243 0.3946947976946831 0.6201776266098022 0.13289566338062286 0.30231690406799316,0.0 0.8660070896148682 0.664723452180624 0.6678821220993996 0.08185864239931107 0.17185668647289276"
82,maowa_expressway2_10443,0 0 0 0 0 0
83,mymensingh1_61623,"9.0 0.9298633933067322 0.4445069283246994 0.006691098213195801 0.13787022233009338 0.3962889313697815,9.0 0.9126521944999695 0.323882382363081 0.07429775595664978 0.09850654751062393 0.27708694338798523,9.0 0.8301443457603455 0.4041178934276104 0.10791947692632675 0.03303871303796768 0.10923783481121063,6.0 0.7754775881767273 0.10389338433742523 0.20170282572507858 0.2210523784160614 0.23570837080478668,7.0 0.6922512054443359 0.6162690743803978 0.07535373419523239 0.04823608696460724 0.22355525195598602"
84,mymensingh1_39913,"9.0 0.9325869083404541 0.13776083290576935 0.0 0.45893338322639465 0.993049681186676,7.0 0.7070429921150208 0.042235830798745155 0.2752477675676346 0.0341055803000927 0.1548043191432953"
85,mymensingh1_501,"9.0 0.9334487318992615 0.21758396923542023 0.004464149475097656 0.3991946280002594 0.986682116985321,9.0 0.8843079209327698 7.649511098861694e-05 0.029407203197479248 0.1036195456981659 0.821266770362854"
86,maowa_expressway2_45961,0.0 0.5670819878578186 0.33973491098731756 0.6768517233431339 0.01915311999619007 0.0491061732172966
87,khulna6_6780,"0.0 0.9531936049461365 0.7657558917999268 0.009981721639633179 0.23366045951843262 0.9825226664543152,11.0 0.9238026142120361 0.23709221184253693 0.0446351021528244 0.2167131006717682 0.36218762397766113,0.0 0.8821985125541687 0.5090715661644936 0.09359699487686157 0.12728719413280487 0.352105975151062"
88,khulna7_17400,"7.0 0.9704022407531738 0.7071006745100021 0.31513234972953796 0.2910973131656647 0.6822807192802429,0.0 0.8400328159332275 0.6922216415405273 0.248290803283453 0.05208158493041992 0.10901743918657303,0.0 0.7754025459289551 0.7449270598590374 0.25697075948119164 0.03691587597131729 0.08789706975221634,0.0 0.638632595539093 0.7311473488807678 0.0 0.26857876777648926 0.9887819290161133"
89,chittagong_night1_240,7.0 0.5003485679626465 0.2861052267253399 0.09433657675981522 0.02648649364709854 0.12633632123470306
90,sylhet4_25547,"0.0 0.9507754445075989 0.5635861940681934 0.1374334916472435 0.06446202844381332 0.1483927220106125,0.0 0.882806122303009 0.5423069708049297 0.16238534823060036 0.024134255945682526 0.06308212131261826,9.0 0.8463502526283264 0.461005924269557 0.1762358322739601 0.03907490149140358 0.09011079370975494"
91,khulna7_2580,"7.0 0.9733527302742004 0.7129200100898743 0.26712527871131897 0.2870800495147705 0.729252278804779,0.0 0.9364458322525024 0.002281367778778076 0.006385058164596558 0.5222455859184265 0.9121460914611816,0.0 0.8970026969909668 0.7305458895862103 0.19287655502557755 0.06749925762414932 0.14457236230373383,0.0 0.8278954029083252 0.6362359039485455 0.1670934483408928 0.06277809292078018 0.18112386763095856,9.0 0.7873109579086304 0.5421998854726553 0.24274585023522377 0.056931305676698685 0.09648691862821579,0.0 0.6144165992736816 0.7823749855160713 1.9997358322143555e-05 0.21692143380641937 0.9906097650527954,6.0 0.5239144563674927 0.7034437535330653 0.23114276863634586 0.01370086707174778 0.0436004213988781"
92,maowa_expressway1_295,0 0 0 0 0 0
93,sherpur1_7569,"7.0 0.89168381690979 0.6886396277695894 0.5192020982503891 0.043421175330877304 0.22413566708564758,7.0 0.8887664675712585 0.08377546072006226 0.498782217502594 0.06574440002441406 0.3476465940475464,0.0 0.8095589876174927 0.7467123791575432 0.5109217911958694 0.19338132441043854 0.3115151822566986,0.0 0.7936479449272156 0.4371471060439944 0.5295483805239201 0.031025061383843422 0.0695442482829094,7.0 0.66853928565979 0.031367044895887375 0.5038958936929703 0.06692913919687271 0.36935898661613464"
94,maowa_expressway3_1534,"3.0 0.881305992603302 0.24216707050800323 0.7159454002976418 0.15058305859565735 0.21465961635112762,7.0 0.7552583813667297 0.005758292973041534 0.6533955633640289 0.08950168639421463 0.3466044068336487"
95,khulna6_2970,"0.0 0.9231098890304565 0.7882433757185936 0.005296498537063599 0.20921345055103302 0.9907801747322083,0.0 0.8410775661468506 0.6958799362182617 0.18974512815475464 0.036121368408203125 0.09780311584472656,9.0 0.8108581304550171 0.6159972436726093 0.15565800666809082 0.06887664645910263 0.2126528024673462,1.0 0.7521741986274719 0.5232634786516428 0.30017463117837906 0.05632800981402397 0.22139273583889008,9.0 0.728621780872345 0.3910893090069294 0.2570672109723091 0.09502878040075302 0.1757020801305771,7.0 0.560761034488678 0.43150939233601093 0.1758003979921341 0.051024820655584335 0.1900581419467926"
96,chittagong_night1_14520,3.0 0.741521954536438 0.12571170926094055 0.1266830563545227 0.2950063943862915 0.29481905698776245
97,sherpur3_8381,0 0 0 0 0 0
98,mymensingh1_86840,"0.0 0.9145002961158752 0.18553974479436874 0.09091249108314514 0.17471762001514435 0.5031626224517822,0.0 0.873755156993866 0.43917403370141983 0.1634633094072342 0.10438071191310883 0.23170974850654602,0.0 0.8484495282173157 0.32451681420207024 0.15077339112758636 0.07410965114831924 0.22130605578422546,7.0 0.8076022267341614 0.6579076312482357 0.16773144900798798 0.043125219643116 0.19494172930717468,7.0 0.8066088557243347 0.7131250258535147 0.15624213218688965 0.0378597266972065 0.2052522897720337,0.0 0.7499727606773376 0.1539422571659088 0.17117323726415634 0.043060481548309326 0.21093948185443878,0.0 0.7455264925956726 0.00043206289410591125 0.04723227024078369 0.104442298412323 0.9527677297592163,7.0 0.5431990623474121 0.4840969070792198 0.21782800182700157 0.03986664116382599 0.10385055094957352"
99,chittagong_bohoddarhat2_10856,"3.0 0.9000076651573181 0.5574461743235588 0.7071461640298367 0.07257188856601715 0.09584248811006546,3.0 0.8606895208358765 0.4402701370418072 0.6919004842638969 0.04146585613489151 0.06455744802951813,0.0 0.7689633369445801 0.13255910202860832 0.6335918009281158 0.11985719949007034 0.21086877584457397,3.0 0.7560977339744568 0.47731759399175644 0.6766040325164795 0.06491728127002716 0.11453139781951904,0.0 0.7043676972389221 0.40192137844860554 0.688027236610651 0.026739981025457382 0.0581851527094841,11.0 0.6678712368011475 0.7779890894889832 0.43755391240119934 0.22018802165985107 0.5624460577964783,7.0 0.5966847538948059 0.6250679437071085 0.6910510659217834 0.035337578505277634 0.15066969394683838,0.0 0.5809128284454346 0.0002839416265487671 0.46058428287506104 0.07637076824903488 0.5374748706817627"
100,dhaka4_1980,"9.0 0.9004455804824829 0.2998390346765518 0.39032239466905594 0.07046261429786682 0.18777380883693695,6.0 0.8389755487442017 0.812952633947134 0.38217946141958237 0.11705971509218216 0.22725100815296173,3.0 0.806098997592926 0.5927629694342613 0.38915981724858284 0.07109184563159943 0.09066077321767807,7.0 0.700931191444397 0.7083010822534561 0.37348542734980583 0.024182766675949097 0.08839122205972672,9.0 0.6969655752182007 0.20285659655928612 0.3982573077082634 0.0861995592713356 0.18505819141864777,7.0 0.6682454347610474 0.8276409842073917 0.33513065427541733 0.06624680012464523 0.2262330800294876,7.0 0.5050116181373596 0.9549991004168987 0.35330187529325485 0.019542314112186432 0.0913257747888565"
101,mymensingh2_2958,"0.0 0.9282528758049011 0.6181640923023224 0.06581105291843414 0.1642196774482727 0.45635733008384705,0.0 0.9198540449142456 0.7701181434094906 0.16914571076631546 0.062227316200733185 0.1431773453950882,7.0 0.9116432070732117 0.4152418300509453 0.18755899369716644 0.04058857262134552 0.2525830566883087,7.0 0.901314377784729 0.4803127031773329 0.18634235858917236 0.043297771364450455 0.22858268022537231,0.0 0.7559822797775269 0.2183600589632988 0.16366128623485565 0.13920803368091583 0.294476717710495,7.0 0.743189811706543 0.4494039826095104 0.2002992331981659 0.030296899378299713 0.18463659286499023,7.0 0.6767718195915222 0.5451441165059805 0.1795966774225235 0.03199653699994087 0.19928821921348572,7.0 0.6484476327896118 0.06584842130541801 0.17748863995075226 0.11038058251142502 0.4365633428096771,9.0 0.6064180731773376 0.5095203500241041 0.20102181285619736 0.05586147680878639 0.1858997493982315,7.0 0.5166288018226624 0.22438248060643673 0.14341771602630615 0.06224348023533821 0.40401744842529297"
102,mymensingh5_2950,"0.0 0.8444870114326477 0.3091752491891384 0.09597800672054291 0.10237700492143631 0.29485806822776794,7.0 0.8061085343360901 0.42045653983950615 0.10484135895967484 0.031314946711063385 0.14111246168613434,7.0 0.7974660992622375 0.3358648419380188 0.11473436653614044 0.07062673568725586 0.21161779761314392"
